-17.17571231	8.817728238	-9.190672467	-0.411992186	4.696485191	-6.494618325	32.78324967	6.162251187	1.692660649	8.361199045	11.37763482	-1.376454822	4.100673459	-4.252177115	-13.65325835	1.781464463	22.88923041	-1.239836393	-15.52328814	-7.605423636	16.3696228	-23.03589581	-4.515551213	-0.211498104	-7.342140523	2.182487617	15.46662641	10.21740016	-4.457844019	3.804454837	12.10024097	7.197204658
-12.09274673	-14.01712063	-0.980615262	8.377933348	-10.66961505	-7.149102587	17.2338779	-15.85398603	8.787610418	-5.202014442	6.275156002	2.861928457	18.66995324	-2.874742783	-16.82539817	11.06045964	-10.75852993	38.3688807	9.938373739	3.640900379	-0.680980377	13.6853612	4.80896798	-5.310390372	-13.98358755	-2.481168168	2.965448844	-3.594282542	-12.03371805	-2.686402081	-17.14213427	-4.871410924
-32.25195586	10.24457627	-6.276556033	16.55751954	-10.31705204	-17.8373287	-20.90426848	6.647345382	5.654479807	-11.41830192	-13.54099695	18.09454162	14.14163323	-0.523141398	-5.433982886	19.11488364	10.04481634	5.975383745	-2.997155413	-3.906356929	-4.123146344	-1.66395739	0.977463094	-8.96457579	-0.499809741	6.925116141	-1.298597351	2.694123601	12.46582342	-4.403312592	1.504166172	-7.853149389
4.43258363	-3.495657396	-20.19743198	-11.71527442	1.189451258	7.109845753	10.94149798	1.321960368	-19.14361332	7.145328007	1.245580762	1.230784909	0.675616213	24.73365113	-14.59869107	-21.01359505	3.572889539	3.882939852	-8.593090268	17.2068568	-10.58322752	6.288380282	-16.56975808	-1.65541644	11.24629865	-2.662742008	2.561247975	-3.158213725	4.770858325	3.692212333	14.28535318	11.54386168
25.38645939	-11.37048741	-18.61393566	4.816275914	-4.299905594	0.334807539	-21.32506111	-1.829558188	-9.829019065	3.116097687	16.16975297	-2.235955115	-8.012522282	9.354636022	5.757002524	-17.17106587	-4.934160042	14.64358773	2.253467104	7.819249975	18.60195665	5.130413756	10.07331816	-8.00047425	5.464283187	-5.550439667	1.172485555	11.24178961	-11.06178014	-14.57523164	-7.994847803	-4.976278372
3.835867908	2.635618306	-4.531641676	4.430349232	17.70364851	-12.19569818	-23.56634912	-25.89696163	0.12454441	1.594937195	-19.59282395	-6.164819959	6.095036119	2.441153718	5.097347016	-0.638176963	-5.710435506	-0.429811164	5.709964942	2.208790491	9.332337144	18.07982227	11.10134875	21.69244821	-21.88106669	-2.069146465	0.266758352	15.63583097	-6.433793795	-0.455894361	7.748965847	8.33865663
-9.244131463	1.231361822	-0.734320194	3.049162974	0.273121631	9.173256896	6.831449319	13.60190708	22.16005848	-6.32328444	4.23171262	8.415097339	7.690430993	-3.412106319	12.34971712	-13.18048019	3.387575411	1.261079981	12.15339347	-4.656997456	-13.98079049	-16.09400017	9.381381238	3.279595199	11.8010794	-11.66983573	-1.147258007	17.61402121	-4.151624021	1.746541459	-16.51919467	1.321347544
-15.56572537	-8.046033334	-23.67092768	0.054185282	0.994975883	-3.47560528	-27.7166602	16.49280005	12.52875055	26.70657582	-10.18536104	-3.452154992	10.60197713	-15.62615167	-18.29266656	9.705030907	2.500865323	7.03126807	23.83425564	3.832417422	-22.03103189	-18.84773212	0.615417095	-8.637007981	-24.36469076	5.015903382	-2.073854207	10.17525043	19.63749567	-34.04484625	1.703681795	25.85062606
-2.50302729	3.369333789	2.148782962	17.65001534	0.729333623	-21.7328656	8.3277334	-21.91567626	-2.720164662	-19.84853698	8.675963844	24.8138948	-6.092002392	4.456881548	9.793245778	-3.277013972	9.009280127	1.078736441	4.72853213	15.60870212	-23.27264872	8.299331959	12.62303958	17.72531517	11.59615673	-12.00194676	-3.04193932	3.969035102	3.581504073	-1.461264174	6.217798643	17.71094647
0.290433127	-11.78742105	10.86356169	3.749728831	1.006399642	-17.11910399	-9.81691082	-12.22810074	2.878884315	5.867032401	1.01098404	-0.031223373	11.71438088	14.16974788	-4.070795366	12.6033119	-11.60832203	2.02951293	-4.529157436	-1.247260543	-0.038304094	12.86284976	-21.84158696	-23.96421865	-22.02641964	7.696074395	-8.360160744	-9.916001906	-6.713199531	-6.264213087	-19.81607314	-7.371074217
